10000	1	9900	0.00208333
0.025641	0.0810582	47991.9	0.0228438	0.316228
0	80.3646
0	54.4935
0	270.385
0	124.629
0	0.72333
0	0.2183
0	47.3988
0	34.3406
0	7.10361
0	0.781225
0	163.85
0	42.5417
0	51.782
0	30.2683
0	35.2761
0	127.322
0	45.6395
0	109.132
0	74.4239
0	88.8219
0	21.9845
0	74.6325
0	25.3329
0	65.5378
0	1.93294
0	12.4084
0	152.06
0	96.3881
0	66.6358
0	10.5686
0	4.29727
0	1.75095
0	3085.45
0	8.28898
0	60.1153
0	276.459
0	133.326
0	3.7134
0	282.994
0	94.1087
0	68.036
0	578.913
0	55.3173
0	26.6726
0	75.0698
0	107.104
0	105.946
0	10.1523
0	34.0841
0	66.7277
0	126.527
0	328.304
0	11.404
0	381.321
0	57.0525
0	93.5033
0	68.3088
0	117.874
0	29.6589
0	29.3357
0	9.43911
0	345.457
0	175.6
0	9.93565
0	54.6049
0	103.447
0	16.3115
0	19.0204
0	22.2301
0	25.9213
0	5.27169
0	200.726
0	19.8188
0	71.7715
0	48.0714
0	18.1195
0	142.588
0	202.809
0	27.4719
0	11.2814
0	1687.66
0	2.18063
0	1.79657
0	34.8572
0	11.2099
0	10.2483
0	58.2054
0	135.923
0	4.77756
0	17.8071
0	67.627
0	32.0211
0	115.067
0	117.905
0	5.86437
0	26.0605
0	49.7608
0	49.343
0	50.73
0	21.8902
0	261.61
1	1077.04
0	3.33781
0	428.802
0	19.247
0	381.391
0	1251.67
0	29.7504
0	260.854
0	1295.29
0	95.3747
0	15.3385
0	225.795
0	150.998
0	16.5385
0	38.1203
0	128.472
0	37.7382
0	170.263
0	5.55033
0	27.5077
1	1098.24
0	382.172
0	237.909
0	63.8185
0	14.8357
0	1026.07
0	278.952
0	13.7309
0	27.1285
0	41.0877
0	79.262
0	17.6118
0	41.0226
0	242.723
0	41.7574
0	2.41657
0	5.15768
0	106.094
0	25.2957
0	77.0019
0	104.164
0	25.0568
0	0.480421
0	680.551
0	12.352
0	2.30928
0	12.1957
0	7.12493
0	94.2397
0	83.9709
0	28.3514
0	7.76795
0	20.8131
0	5.23579
0	89.5197
0	1.1196
0	8.73395
0	96.1431
0	2.03234
0	17.1143
0	51.9998
0	764.836
0	43.7647
0	8.79603
0	118.944
0	511.909
0	70.9092
0	595.849
0	18.675
0	9.20165
0	24.8761
0	930.777
0	11.7416
0	18.1596
0	67.8826
0	151.903
0	111.41
0	84.0511
0	8.1865
0	200.684
0	16.7759
0	14.904
0	201.559
0	91.9502
0	90.577
0	742.222
0	171.134
0	15.1414
0	17.2128
0	441.667
0	1233.34
0	2.66126
0	1019.79
0	44.307
0	14.3359
0	19.8877
0	1509.11
0	23.3507
0	66.6462
0	3063.69
0	8.40754
0	23.4794
0	76.5898
0	205.736
0	10.5682
0	2.5317
0	71.9479
0	4.53426
0	111.052
0	18.1689
0	81.0956
0	56.7889
0	300.881
0	10.7849
0	2289.87
0	8.14338
0	0.408217
0	101.613
0	17.8877
0	13.5451
0	15.3617
0	302.552
0	89.9393
0	3.29542
0	115.552
0	38.9595
0	7.78739
0	44.79
0	101.083
0	138.685
0	2.70653
0	193.947
0	3.13301
0	31.8641
0	7.95501
0	28.5795
0	393.186
0	19.992
0	158.493
0	160.596
0	36.8076
0	15.7118
0	75.2835
0	2.41427
0	57.1167
0	98.4102
0	3.69252
0	25.5536
0	427.254
0	970.492
0	14.2263
0	86.5941
0	45.4483
0	6.37475
0	252.661
0	149.311
0	116.597
0	32.6082
0	33.2867
0	43.4131
0	154.142
0	96.2951
0	1.93406
0	44.9916
0	68.1717
0	286.369
0	39.3791
0	76.1233
0	332.644
0	1.40304
0	97.9753
0	97.3807
0	12.8997
0	1.40183
0	127.019
0	18.0181
0	13.2878
0	50.4433
0	0.870541
0	104.352
0	19.5367
0	149.085
0	35.55
0	4.07501
0	56.6963
0	12.0917
0	2.61937
0	20.144
0	46.825
0	78.7885
0	293.659
0	270.951
0	403.778
0	8.75803
0	43.6513
0	173.414
0	16.68
0	49.8281
0	209.739
0	38.0803
0	4703.19
0	147.425
0	14.3692
0	6.88596
0	25.9157
0	229.383
0	22.3917
0	7.06854
1	775.446
0	22.5526
0	606.386
0	35.0329
0	30.8999
0	28.8047
0	393.028
0	603.632
0	561.408
0	20.9652
0	2431.68
0	1.09244
0	1.79135
0	26.2307
0	425.621
0	4.97648
0	90.7137
0	586.437
0	83.2267
0	39.7212
0	22.2727
0	5.61408
0	0.908514
0	94.8297
0	2.54174
0	20.8322
0	213.049
0	11.2503
0	18.9522
0	9.48159
0	16.4336
0	18.8833
0	79.5455
0	64.8122
0	18.892
0	42.5675
0	6.00089
0	37.8998
0	50.2576
0	0.777989
0	44.0307
0	13.6656
0	4.06481
0	12.4395
0	43.347
0	9.51303
0	1387.38
0	43.517
0	11.9713
0	104.662
0	86.037
0	45.0221
0	48.4303
0	48.0177
0	1.79237
0	11.5556
0	2.2566
0	195.885
0	46.1752
0	9.62
0	82.9448
0	14.9022
0	301.888
0	60.4089
0	1.76252
0	13.3876
0	23.83
0	42.8588
0	14.5781
0	386.234
0	97.9771
0	47.8454
0	1.27113
0	0.424643
0	335.872
0	7.7945
0	1758.56
0	193.013
0	62.5721
0	42.4711
0	28.5296
0	2.14498
0	280.863
0	26.817
0	2.48716
0	27.4869
0	193.905
0	66.5157
0	25.3178
0	0.495015
0	136.061
0	2.43734
0	37.2724
0	275.152
0	634.249
0	1.83599
0	132.516
0	33.6751
0	0.27028
0	288.868
0	1.73657
0	102.956
0	177.749
0	85.6985
0	810.145
0	3009.09
0	8.11315
0	2.38692
0	6.61964
0	1311.09
0	9.46262
0	67.6489
0	3.63439
0	25.9486
0	86.0068
0	122.152
0	42.5374
0	1.0553
0	3.91547
0	0.0965375
0	12.4924
0	81.8589
0	315.724
0	757.389
0	149.66
0	24.3256
0	18.1631
0	8.79701
0	32.754
0	142.432
0	365.453
0	7.46199
0	176.774
0	21.308
0	125.776
1	1067.41
0	2414.98
0	47.8949
0	28.3675
0	36.5543
0	1393.39
0	8.83449
0	918.663
0	12.3858
0	347.448
0	41.8358
0	338.858
0	52.6509
0	4.40501
0	0.628544
0	1.45613
0	50.8114
0	17.2419
0	43.3453
0	9.0587
0	10.8232
0	46.4524
0	10.2617
0	147.287
0	10.0788
0	360.962
0	24.5399
0	97.6294
0	13.4481
0	176.552
0	7.41476
0	17.5243
0	2.97585
0	80.898
0	12.1859
0	443.023
0	59.8346
0	216.505
0	45.8118
0	12.2315
0	95.2497
0	4.62769
0	26.2203
0	1.14119
0	11.9985
0	81.5767
0	4.12688
0	117.612
0	34.1215
0	132.625
0	249.105
0	54.4091
0	16.1908
0	1.4931
0	101.646
0	1093.42
0	11.6782
0	21.0806
0	2.14321
0	44.9424
0	11.914
0	21.8506
0	4.48169
0	27.1296
0	78.9283
0	30.6227
0	38.9226
0	4459.23
0	48.1124
0	79.1761
0	60.6164
0	4.61292
0	338.565
0	37.8768
0	197.407
0	0.373743
0	25.1341
0	33.6318
0	186.36
0	0.676105
0	66.7914
0	96.628
0	77.9984
0	1.94604
0	6.14804
0	42.1594
0	88.3196
0	41.1096
0	63.4596
0	109.435
1	3188.03
0	180.025
0	107.436
0	27.9342
0	197.627
0	4.831
0	79.4779
0	57.0019
0	7.28583
0	123.359
0	32.0346
0	213.683
0	16.6309
0	69.5126
0	4.99473
1	3313.06
0	5.61106
0	14.5957
0	32.7334
0	22.4135
0	23.1118
0	221.328
0	3.62211
0	21.3221
0	79.2825
0	6.31352
0	31.2672
0	1.41577
0	3.23375
0	31.3882
0	46.6029
0	6.95716
0	5.33644
0	108.287
0	10.6954
0	9.07817
0	25.5992
0	241.97
0	162.063
0	92.8973
0	548.927
0	16.9099
0	16.0748
0	21.2451
0	18.4378
0	162.799
0	139.632
0	127.718
0	21.1509
0	10.1795
0	3.07026
0	4.40076
0	610.232
0	75.3578
0	223.634
0	103.8
0	548.188
0	732.705
0	8.71162
0	456.436
0	401.751
0	200.873
0	41.8877
0	28.7141
0	57.5089
0	79.9678
0	26.5015
0	0.445158
0	26.2137
0	0.474854
0	183.284
0	14.2205
0	460.746
0	6.41933
0	8.63215
0	36.4662
0	34.1502
0	5.80221
0	8.32569
0	2.37296
0	459.257
0	6.41128
0	217.695
0	9.0466
0	45.4196
0	37.2881
0	11.2869
0	11.4691
0	0.354507
0	7.97776
0	83.3866
0	55.6709
0	84.2795
0	17.2341
0	1961.59
0	30.8643
0	189.824
0	4.37214
0	44.7934
0	20.2946
0	32.9766
0	13.8708
0	10.5741
0	22.5615
0	14.5575
0	75.3577
0	281.998
0	14.1212
0	49.2811
0	126.246
0	10.2074
0	387.242
0	9.80231
0	3.86253
0	98.8111
0	40.4241
0	2.49636
0	52.5779
0	97.0095
0	141.594
0	22.6013
0	540.499
0	4.99172
0	967.791
0	4.36945
0	126.99
0	16.1606
0	66.3141
0	1.04205
0	6.6891
0	36.3708
0	23.3897
0	184.49
0	59.067
0	97.7623
0	143.981
0	116.174
0	58.4458
0	107.382
0	57.996
0	3.21574
0	245.303
0	101.939
0	2.62054
0	61.0619
0	15.099
0	11.2976
0	7.0543
0	26.2903
0	5.08868
0	131.41
0	124.939
0	154.594
0	75.2011
0	44.9764
0	27.1739
0	32.4451
0	32.2932
0	5.02798
0	13.6056
0	552.531
0	22.0341
0	14.4529
0	25.7794
0	8.80215
0	277.751
0	206.062
0	44.205
0	38.4277
0	2.77223
0	35.4744
0	45.9013
0	428.004
0	10.0353
0	1.73065
0	7.50262
0	29.1485
0	32.4165
0	6.504
0	41.3074
1	2170.24
