10000	10	9900	0.00208333
0.025641	6.14542	47385.5	0.459207	0.00316228
1	81.5029
0	202.387
1	124.303
0	156.36
0	49.4391
1	407.963
0	156.227
0	11.7629
1	106.6
0	24.3933
0	13.9881
0	82.6787
0	29.4605
0	162.439
0	9.45357
0	27.2341
0	12.3729
0	32.7116
1	328.189
0	31.0466
0	258.155
1	321.075
0	161.187
0	6.38294
0	4.38042
0	30.9105
1	249.226
0	165.844
1	186.31
0	62.2395
0	20.5112
0	46.9613
0	36.7272
0	164.4
0	1.58197
1	251.698
0	30.0752
0	26.5205
0	43.4367
0	17.8444
0	101.057
0	21.7588
0	18.4164
0	203.398
1	112.554
1	129.026
0	179.005
0	9.48224
0	26.6799
0	5.57076
0	6.86748
1	201.296
1	106.072
1	73.285
0	25.5371
1	362.743
0	29.7521
0	3.39896
0	181.733
1	287.298
1	212.892
1	385.811
1	269.427
0	36.685
0	22.8699
1	106.905
0	8.82796
1	247.281
0	257.546
0	20.2016
0	5.68303
1	120.277
1	135.928
1	46.068
1	122.885
0	258.583
1	152.805
0	78.7037
1	58.397
1	188.961
0	39.0052
0	4.81123
0	117.184
1	123.807
0	35.1628
0	1.83356
0	28.3272
0	0.515381
0	17.0211
0	21.3268
0	6.6158
0	71.8088
0	47.7023
0	123.913
0	15.0965
1	112.244
0	2.7322
0	94.2769
0	35.4329
0	100.098
1	99.7427
0	20.1227
1	253.833
0	275.585
0	149.588
1	64.7987
0	9.47549
0	43.5269
1	84.0004
1	76.149
0	22.4521
0	25.6333
0	29.6853
1	203.269
0	9.48668
0	170.772
0	174.386
0	35.2938
0	105.984
0	71.1837
0	48.0067
1	201.783
1	139.384
1	184.549
1	307.192
0	36.1379
0	23.9736
0	11.6144
0	9.33133
0	24.8515
0	15.3907
0	216.072
0	4.30945
0	2.50407
0	116.594
0	37.6763
0	26.5579
0	66.2182
1	181.131
0	48.9527
0	257.338
0	7.11923
1	321.395
1	288.581
0	1.90412
1	79.7494
0	372.092
1	217.405
1	136.986
0	105.02
0	65.2034
0	196.56
0	13.2497
0	50.9803
0	12.3526
1	99.9687
0	42.6931
1	58.7445
0	122.865
0	40.1396
0	16.1512
1	75.7596
1	370.357
0	68.4211
0	37.7859
0	4.75787
0	13.6648
0	115.32
0	9.60385
0	65.586
1	101.612
0	25.5563
0	277.204
1	169.785
0	109.514
0	2.99864
0	52.7082
0	106.861
1	219.965
0	89.3129
1	90.3423
0	63.0102
0	22.6036
0	66.508
1	246.453
0	33.5195
1	162.397
0	30.9422
0	67.2983
0	26.6227
0	33.9945
1	271.271
0	2.82909
1	321.339
0	17.5367
0	49.924
1	276.967
1	91.996
0	20.4467
1	213.472
0	19.7925
0	118.175
0	1.84354
0	20.4895
1	142.413
1	105.961
1	385.78
0	13.0385
0	42.5214
0	26.4872
0	1.85315
0	168.728
1	68.8673
0	177.361
0	1.6366
0	461.33
0	2.43358
0	172.61
0	52.888
0	69.9032
1	155.079
1	137.305
1	149.209
0	22.8509
0	0.0295831
1	91.2085
1	216.798
0	61.922
0	6.47233
0	32.9858
0	111.211
0	346.543
0	202.644
1	47.7465
0	223.822
0	62.8794
0	5.12032
0	6.23044
0	88.9636
0	39.5406
0	126.582
0	15.1731
1	63.9732
1	59.4612
0	51.1171
1	235.274
0	50.1205
0	0.510944
0	145.352
1	88.3185
0	35.9684
0	73.7717
0	49.482
