2452.75	514	0	557	0	283197
193.345	455	0	474	0	58082
63.2874	518	0	468	0	52553
720.185	470	0	507	0	86732
1372.03	509	0	532	0	140071
10805.5	334	0	385	0	997242
1681.12	479	0	425	0	173668
698.287	480	0	458	0	85306
293.863	507	0	511	0	62736
189.047	511	0	477	0	57870
590.631	519	0	518	0	79111
291.126	535	0	513	0	62562
1281.77	555	0	499	0	130954
142.563	503	0	448	0	55908
432.017	460	0	488	0	69690
2610.85	488	0	484	0	310622
3790.91	474	0	484	0	543368
1109.62	505	0	503	0	115858
278.277	475	0	458	0	62076
4184.98	613	0	620	0	621106
63.9184	531	0	468	0	52479
727.927	505	0	542	0	87545
1215.77	483	0	518	0	124893
79.6112	500	0	488	0	53281
2394.78	520	0	496	0	272646
395.826	481	0	473	0	67984
284.347	485	0	468	0	62389
156.503	469	0	525	0	56502
104.98	520	0	501	0	54330
14486.6	593	0	623	0	999889
289.893	522	0	499	0	62636
1765.57	475	0	512	0	182822
3909.96	563	0	514	0	566322
70.6482	505	0	499	0	52785
235.486	473	0	493	0	60071
1848.68	533	0	554	0	194608
190.097	467	0	487	0	58087
66.7021	519	0	472	0	52662
2.40819	495	0	502	0	50105
10.887	506	0	488	0	50443
571.195	500	0	476	0	77550
1474.74	514	0	505	0	149976
4499.12	506	0	487	0	679808
2323.23	596	0	676	0	262666
198.503	507	0	464	0	58307
1338.28	522	0	508	0	137065
7141.02	546	4	477	20	949098
252.983	517	0	507	0	60672
1877.42	431	0	448	0	197746
723.157	532	0	540	0	87351
363.019	507	0	509	0	66418
252.4	479	0	467	0	60857
151.47	513	0	480	0	56040
1523.2	509	0	495	0	155805
208.154	508	0	501	0	58648
410.807	492	0	505	0	68816
182.813	498	0	455	0	57639
7792.24	690	9	597	25	969499
64.2357	487	0	517	0	52602
223.11	518	0	501	0	59560
140.065	491	0	476	0	55812
152.49	475	0	514	0	56286
107.843	512	0	476	0	54405
517.69	482	0	498	0	74260
1104.43	465	0	464	0	115728
87.2741	498	0	490	0	53632
120.911	473	0	506	0	54781
181.61	469	0	527	0	57625
