10000	100	9900	0.00208333	32
0.025641	2.53846	47746.2	4.82284
1	0	0	0	0.5
943.063	0	151	0	9943
1058.54	0	149	0	9929
1182.37	0	141	0	9929
1257.96	0	173	0	9927
1179.96	0	142	0	9931
1304.72	0	138	0	9931
1182.7	0	129	0	9929
1211.62	0	146	0	9946
1153.55	0	152	0	9938
1223.18	0	151	0	9929
1168.39	0	167	0	9945
1084	0	152	0	9938
1042.7	0	160	0	9957
1095.93	0	142	0	9932
1406.93	0	136	0	9942
1286.09	0	153	0	9935
1249.24	0	174	0	9925
1301.75	0	145	0	9932
1297.44	0	146	0	9938
1354.98	0	137	0	9936
1381.66	0	172	0	9926
1296.64	0	164	0	9939
1033.66	0	145	0	9942
1097.55	0	140	0	9922
1213.38	0	141	0	9931
1252.75	0	176	0	9925
1129.83	0	161	0	9931
1100.03	0	147	0	9927
1073.99	0	144	0	9938
1060.71	0	172	0	9925
1129.38	0	157	0	9921
1194.32	0	157	0	9939
1093.28	0	158	0	9926
1161.36	0	155	0	9936
1235.01	0	136	0	9934
1059.2	0	172	0	9918
1216.46	0	147	0	9930
1191.09	0	137	0	9932
1157.99	0	146	0	9941
1064.52	0	147	0	9931
1067.16	0	167	0	9946
1374.51	0	161	0	9930
1116.32	0	141	0	9920
1314.26	0	150	0	9936
1315.31	0	145	0	9943
1001.72	0	131	0	9950
1125.47	0	138	0	9919
1365.23	0	164	0	9947
1338.67	0	148	0	9941
1097.34	0	147	0	9943
1122.35	0	161	0	9927
1121.98	0	141	0	9928
1001.1	0	157	0	9935
1320.19	0	144	0	9927
1110.56	0	132	0	9933
1152.59	0	158	0	9923
1060.57	0	162	0	9954
1043.08	0	161	0	9919
1095.63	0	151	0	9922
1350.01	0	154	0	9928
1052.7	0	126	0	9928
1088.41	0	157	0	9934
1161.11	0	168	0	9940
1470.31	0	153	0	9928
1060.26	0	178	0	9947
1092.47	0	164	0	9936
1202.4	0	153	0	9942
1211.24	0	137	0	9935
1116.12	0	171	0	9943
1275.95	0	133	0	9936
1114.22	0	153	0	9935
1056.52	0	138	0	9934
1498.96	0	139	0	9946
1114.24	0	148	0	9930
1330.09	0	145	0	9940
1014.52	0	148	0	9905
979.922	0	168	0	9936
1141.21	0	130	0	9941
1144.49	0	131	0	9931
1235.05	0	153	0	9934
987.014	0	163	0	9946
1088	0	150	0	9933
1203.71	0	174	0	9943
1073.97	0	153	0	9930
1060.7	0	145	0	9939
1192.34	0	147	0	9944
1224.82	0	163	0	9940
1102.12	0	159	0	9936
1145.36	0	153	0	9928
1384.01	0	165	0	9918
1095.78	0	146	0	9924
1205.91	0	138	0	9925
950.432	0	159	0	9929
1059.76	0	170	0	9927
1260.34	0	150	0	9919
1313.48	0	143	0	9926
1211.14	0	149	0	9933
1498.55	0	152	0	9935
1038.13	0	162	0	9939
1206.77	0	165	0	9931
1249.12	0	162	0	9944
1212.26	0	171	0	9932
1157.13	0	143	0	9932
1089.05	0	145	0	9929
1064.81	0	153	0	9942
1155	0	148	0	9928
1211.47	0	163	0	9923
1149.27	0	136	0	9938
1084.23	0	159	0	9938
1071.49	0	153	0	9935
986.37	0	155	0	9939
1141.54	0	142	0	9941
1024.36	0	129	0	9945
1179	0	153	0	9943
1185.32	0	157	0	9939
1046.74	0	142	0	9932
1033.77	0	146	0	9936
1291.41	0	148	0	9911
1210.9	0	156	0	9932
1088.6	0	149	0	9938
1129.75	0	159	0	9937
1149.02	0	159	0	9926
1143.89	0	159	0	9940
1197.56	0	156	0	9927
1142.99	0	135	0	9950
1183.08	0	167	0	9931
1094.52	0	142	0	9941
1371.13	0	129	0	9921
1156.61	0	152	0	9935
1328.06	0	154	0	9936
1121.26	0	158	0	9935
1035.5	0	150	0	9940
921.298	0	139	0	9938
1288.37	0	144	0	9928
1047.53	0	158	0	9934
1107.64	0	139	0	9932
1099.92	0	134	0	9925
1490.7	0	139	0	9933
1214.87	0	146	0	9946
1121.56	0	153	0	9930
1082.24	0	140	0	9922
980.556	0	136	0	9944
1125.24	0	163	0	9934
1099.21	0	164	0	9936
1084.41	0	162	0	9929
1158.48	0	147	0	9936
1113.49	0	148	0	9935
1262.86	0	182	0	9935
1065.61	0	141	0	9941
1085.24	0	165	0	9931
985.655	0	133	0	9948
1008.04	0	156	0	9927
1184.28	0	164	0	9933
1142.09	0	161	0	9931
1023.78	0	142	0	9932
1181.46	0	144	0	9941
1040.59	0	146	0	9936
1118.8	0	145	0	9936
1223.39	0	146	0	9932
1126	0	166	0	9939
1160.88	0	151	0	9941
1281.77	0	148	0	9928
1137.71	0	138	0	9927
1208.17	0	143	0	9927
1166.29	0	139	0	9925
1251.49	0	140	0	9931
1052.85	0	128	0	9926
1510.66	0	147	0	9919
1037.99	0	143	0	9925
1129.07	0	146	0	9939
1180.02	0	153	0	9945
1117.48	0	150	0	9940
1165.64	0	153	0	9928
1188.77	0	128	0	9929
1239.42	0	134	0	9927
1243.55	0	151	0	9934
1118.82	0	148	0	9924
1217.55	0	169	0	9947
1152.04	0	161	0	9937
1170.91	0	152	0	9927
1411.24	0	140	0	9940
996.606	0	160	0	9927
1025.55	0	161	0	9940
1026.86	0	159	0	9930
1287.02	0	149	0	9935
1210.85	0	166	0	9948
1095.78	0	125	0	9923
1242.63	0	149	0	9934
