10000	4	9900	0.00347222
0.025641	63.4615	22453.8	0.0907226
1	356.07
1	219.061
1	221.586
1	209.49
1	189.229
1	193.034
1	168.623
1	154.47
1	242.073
1	226.311
1	162.126
1	227.828
1	259.808
1	185.213
1	231.179
1	178.881
1	378.371
1	209.419
1	252.485
1	140.247
1	239.136
1	272.054
1	169.672
1	305.527
1	187.595
1	165.526
1	176.121
1	200.853
1	153.23
1	247.953
1	164.244
1	258.009
1	286.566
1	129.206
1	158.71
1	265.796
1	198.841
1	169.385
1	202.904
1	176.999
1	164.758
1	209.536
0	29.0227
1	143.765
1	225.622
1	223.796
1	138.483
1	184.97
1	150.057
1	154.752
1	193.179
1	177.87
1	331.151
1	274.876
1	146.457
1	248.08
1	246.787
1	199.788
1	194.034
1	149.329
1	211.783
1	132.846
1	168.684
1	314.033
1	298.311
1	196.405
1	204.518
1	216.333
1	224.008
1	256.312
1	169.5
1	143.651
1	238.329
1	205.329
1	169.202
1	220.958
1	173.315
1	183.288
1	184.16
1	143.917
1	205.665
1	144.497
1	186.321
1	241.29
1	236.092
1	150.676
1	216.865
1	150.393
1	130.111
1	215.901
1	185.29
1	201.794
1	111.253
1	163.012
1	150.241
1	222.038
1	241.21
1	223.739
1	194.793
1	189.205
1	159.923
1	130.059
1	194.755
1	237.076
1	166.799
1	168.346
1	152.637
1	185.365
1	291.813
1	177.606
1	183.298
1	261.537
1	320.337
1	156.08
1	300.6
1	209.93
1	228.606
1	268.894
1	263.43
1	126.179
1	158.302
1	254.965
1	168.766
1	195.18
1	193.781
1	178.503
1	145.167
1	279.37
1	176.145
1	339.027
1	221.91
1	172.651
1	145.344
1	279.867
1	188.81
1	217.246
1	128.86
1	272.991
1	200.019
1	249.727
1	220.012
1	179.626
1	168.721
1	227.724
1	143.617
1	202.486
1	170.679
1	161.918
1	147.792
1	163.17
1	185.098
1	156.458
1	192.383
1	183.33
1	203.018
1	179.295
1	159.109
1	158.638
1	108.664
1	208.848
1	204.566
1	250.171
1	209.994
1	134.126
1	286.079
1	184.809
1	173.519
1	237.203
1	121.617
1	221.143
1	175.477
1	202.206
1	268.927
1	236.15
1	131.989
1	172.76
1	130.764
1	244.975
1	256.515
1	151.897
1	166.74
1	254.134
1	220.293
1	215.823
1	188.992
1	202.7
1	210.763
1	232.225
1	192.983
1	221.623
1	212.208
1	233.022
1	182.82
1	160.529
1	237.857
1	150.643
1	169.252
1	234.127
1	289.286
1	220.243
1	215.038
1	171.896
1	178.458
1	156.593
1	308.703
1	192.756
1	178.044
1	248.079
1	268.92
1	198.061
1	222.666
1	236.428
1	275.995
1	189.036
1	171.01
1	152.863
1	144.84
1	278.272
1	197.499
1	146.898
1	263.521
1	243.973
0	13.9218
1	208.063
1	193.985
1	190.48
1	203.539
1	252.457
1	212.334
1	204.825
1	225.925
1	280.513
1	196.771
1	308.976
1	174.842
1	288.44
1	207.802
1	170.077
1	225.584
1	185.628
1	143.415
1	162.65
1	205.808
1	220.093
1	170.978
1	199.504
1	239.915
1	252.501
1	194.287
1	179.92
1	169.477
1	263.146
1	237.939
1	147.382
1	209.076
1	188.469
1	196.184
1	156.733
1	157.009
1	175.611
1	152.919
1	175.255
1	236.101
1	210.734
1	139.8
1	196.805
1	158.843
1	222.931
1	168.452
1	188.736
1	141.199
1	188.169
1	160.165
1	181.528
1	181.728
1	215.594
1	148.361
1	184.809
1	156.987
1	165.211
1	186.352
1	191.324
1	161.313
1	146.304
1	399.032
1	155.775
1	135.402
1	237.465
1	150.933
1	161.284
1	174.436
1	164.085
1	174.408
1	233.005
1	211.209
1	193.645
1	195.312
1	142.606
1	222.367
1	189.045
1	214.453
1	218.882
1	266.269
1	184.909
1	199.724
1	166.232
1	134.482
1	176.251
1	133.376
1	233.31
1	261.73
1	257.55
1	229.96
1	233.492
1	103.544
1	210.747
1	186.576
1	223.023
1	122.304
1	209.771
1	209.082
1	203.794
1	168.893
1	203.023
1	142.816
1	234.638
1	173.098
1	252.124
0	1.38783e-05
1	239.446
0	50.7987
1	155.79
1	228.716
1	237.804
1	125.464
1	182.866
1	188.694
1	133.511
1	166.526
1	222.638
1	293.571
1	225.536
1	192.492
1	223.099
1	159.417
1	147.515
1	147.934
1	210.31
1	266.896
1	159.02
1	157.217
1	230.134
1	192.716
1	224.769
1	241.513
1	188.583
1	139.076
1	213.162
1	216.638
1	152.035
1	164.468
1	191.882
1	232.774
1	210.177
1	169.088
1	200.365
1	280.28
1	210
1	212.69
1	173.221
1	190.172
1	179.418
1	275.952
1	201.47
1	130.752
1	194.969
1	164.313
1	180.985
1	189.803
1	300.504
1	157.963
1	131.236
1	220.342
1	141.854
1	188.152
1	183.161
1	208.249
1	179.202
1	141.51
1	123.577
1	281.222
1	212.01
1	121.533
1	155.582
1	178.606
1	215.05
1	252.507
0	15.3865
1	197.767
1	156.963
1	165.868
1	165.901
1	162.213
1	194.56
1	192.199
1	157.073
1	222.751
1	161.388
1	211.403
1	147.128
1	145.854
1	315.311
1	149.261
1	241.057
1	198.389
1	190.709
1	219.453
1	204.523
1	185.635
1	150.059
1	172.965
1	181.055
1	194.919
1	309.492
1	222.531
1	253.68
1	181.299
1	172.129
1	156.828
1	211.741
1	206.014
1	292.177
1	172.152
1	193.621
1	182.941
1	143.685
1	218.035
1	242.405
1	201.941
1	144.029
1	213.694
1	211.096
1	168.393
1	262.027
1	199.592
1	212.41
1	247.511
1	237.046
1	166.071
1	209.459
1	132.349
1	195.07
1	179.685
1	153.714
1	212.931
1	247.839
1	181.348
1	159.278
1	167.845
1	230.561
1	179.72
1	270.674
1	239.004
1	216.135
1	182.661
1	233.355
1	191.026
1	237.5
1	255.77
1	215.342
1	195.125
