10000	100	9900	0.00208333	64
0.025641	2.53846	47746.2	4.82284
1	0	0	0	0.1
5208.24	0	102	0	9917
4361.44	0	116	0	9908
4906.18	0	102	0	9910
5004.98	0	98	0	9916
4623.91	0	106	0	9897
4812.55	0	113	0	9913
4760.7	0	110	0	9916
6091.66	0	98	0	9934
4653.05	0	86	0	9915
4124.61	0	115	0	9900
4872.73	0	103	0	9917
5598.69	0	100	0	9901
5925.7	0	123	0	9914
4663.21	0	108	0	9891
5490.4	0	109	0	9914
4759.37	0	115	0	9913
5455.18	0	109	0	9903
4867.35	0	102	0	9912
4842.28	0	113	0	9918
6060.76	0	118	0	9916
5820.16	0	115	0	9900
4576.47	0	119	0	9921
5246.17	0	118	0	9912
5535.75	0	86	0	9921
5170.36	0	109	0	9914
5006.02	0	128	0	9912
4561.97	0	115	0	9902
4587.36	0	95	0	9918
5114.51	0	105	0	9913
4403.76	0	111	0	9904
4989.15	0	128	0	9911
4394.41	0	108	0	9905
6311.95	0	108	0	9912
4918.57	0	121	0	9910
5125.09	0	105	0	9901
5067.64	0	121	0	9914
5231.3	0	116	0	9905
5094.93	0	102	0	9910
4739.68	0	118	0	9909
5441.79	0	91	0	9908
3989.43	0	100	0	9910
5310.81	0	117	0	9925
4981.22	0	127	0	9906
5075.01	0	114	0	9926
5820.62	0	109	0	9913
5238.38	0	109	0	9920
4137.69	0	105	0	9919
5855.23	0	104	0	9905
4636.81	0	105	0	9901
6214.37	0	123	0	9912
5212.93	0	107	0	9895
5534.32	0	109	0	9910
4262.99	0	113	0	9920
4390.7	0	117	0	9915
5607.09	0	121	0	9908
4419	0	136	0	9896
4276.78	0	100	0	9915
5587.04	0	108	0	9912
4648.9	0	126	0	9905
5426.71	0	109	0	9902
4468.6	0	120	0	9881
5227.78	0	110	0	9913
5954.74	0	88	0	9907
5215.24	0	109	0	9917
4210.96	0	123	0	9909
5123.2	0	101	0	9912
4952.43	0	101	0	9889
5427.63	0	102	0	9922
5134.9	0	102	0	9891
5833.84	0	104	0	9901
4906.14	0	109	0	9921
4605.95	0	113	0	9907
4952.57	0	104	0	9898
4437.35	0	112	0	9902
4589.83	0	101	0	9912
5190.42	0	121	0	9907
4673.7	0	116	0	9900
5143.72	0	116	0	9907
4506.9	0	119	0	9910
4552.92	0	101	0	9911
5300.54	0	98	0	9902
5027.61	0	122	0	9921
4766.47	0	98	0	9901
4231.4	0	98	0	9898
5435.95	0	101	0	9903
4632.32	0	112	0	9905
5595.64	0	102	0	9920
5046.17	0	116	0	9909
5490.94	0	111	0	9886
7582.2	0	130	0	9919
5071.67	0	110	0	9904
4980.04	0	121	0	9910
4894.59	0	108	0	9909
4445.9	0	98	0	9914
4488.92	0	111	0	9911
5081.29	0	104	0	9909
4737.85	0	118	0	9915
5164.75	0	109	0	9907
4553.47	0	103	0	9904
5656.05	0	99	0	9901
5163.02	0	125	0	9902
5730.09	0	97	0	9922
4681.74	0	101	0	9899
5070.6	0	99	0	9918
4937.32	0	110	0	9921
5771.14	0	99	0	9898
5032.3	0	93	0	9915
4239.5	0	106	0	9928
4186.88	0	115	0	9900
5430.85	0	114	0	9907
4735.05	0	117	0	9909
4689.74	0	126	0	9894
4220.39	0	140	0	9911
4230.18	0	115	0	9922
4486.52	0	116	0	9916
4584.17	0	111	0	9913
5035.38	0	107	0	9895
4230.33	0	109	0	9914
4581.61	0	109	0	9915
4837.93	0	111	0	9903
4708.5	0	113	0	9913
4837.18	0	95	0	9907
5488	0	116	0	9909
4454.6	0	142	0	9906
4102.25	0	108	0	9901
4296.23	0	107	0	9913
4784.47	0	113	0	9930
4384.48	0	117	0	9899
4154.52	0	120	0	9906
5698.82	0	127	0	9918
5808.77	0	139	0	9908
4416.76	0	142	0	9909
4612.13	0	115	0	9904
5557.92	0	111	0	9912
4921.17	0	111	0	9921
5576.98	0	108	0	9912
5551.18	0	111	0	9912
4689.49	0	109	0	9918
4221.7	0	97	0	9911
4742.48	0	110	0	9923
5185.31	0	120	0	9920
5614.75	0	96	0	9926
5301.71	0	116	0	9918
4479.86	0	108	0	9905
4935.23	0	120	0	9900
4587.56	0	101	0	9892
4822.82	0	106	0	9921
4624.26	0	97	0	9900
4794.36	0	98	0	9900
5400.44	0	118	0	9923
5441.68	0	115	0	9909
4914.6	0	100	0	9917
4366.16	0	111	0	9903
5514.29	0	109	0	9906
5365.53	0	121	0	9890
5212.97	0	125	0	9902
4604.19	0	107	0	9917
4521.92	0	117	0	9927
4927.45	0	95	0	9913
5158.38	0	95	0	9919
5765.18	0	101	0	9905
4289.36	0	113	0	9919
5490.81	0	116	0	9921
4993.35	0	133	0	9922
5637.22	0	109	0	9897
4040.07	0	100	0	9895
4478.34	0	105	0	9918
4857.71	0	99	0	9898
3898.72	0	108	0	9913
4719.21	0	111	0	9914
5252.41	0	105	0	9917
4936.98	0	101	0	9906
5235.75	0	108	0	9897
4491.27	0	113	0	9900
5695.22	0	109	0	9907
5877.64	0	118	0	9905
4295.5	0	116	0	9928
4975.91	0	81	0	9907
4395.15	0	99	0	9903
4176.92	0	115	0	9912
5262.95	0	107	0	9896
5349.12	0	104	0	9910
4816.94	0	97	0	9900
5353.93	0	134	0	9902
5646.92	0	113	0	9900
5405.74	0	106	0	9914
5312.75	0	104	0	9900
4387.4	0	123	0	9908
4559.65	0	113	0	9902
4320.02	0	88	0	9922
5577.01	0	120	0	9913
4810.77	0	122	0	9895
5288.45	0	116	0	9909
4534.65	0	106	0	9917
4937.87	0	132	0	9901
4974.12	0	102	0	9914
5461.26	0	116	0	9905
5548.25	0	105	0	9910
4621.96	0	99	0	9906
4552.89	0	85	0	9914
4536.07	0	127	0	9920
5087.65	0	120	0	9916
5143.99	0	106	0	9896
5363.64	0	103	0	9908
5654.02	0	110	0	9891
6103.95	0	116	0	9903
5480.36	0	92	0	9900
4568.28	0	117	0	9913
5308.26	0	118	0	9921
4938.43	0	117	0	9918
5140.23	0	110	0	9913
4753.09	0	97	0	9911
6423.67	0	113	0	9907
4883.61	0	134	0	9922
6665.46	0	108	0	9910
4391.48	0	111	0	9920
5690.44	0	118	0	9902
4548.8	0	124	0	9905
4228.83	0	96	0	9905
4106.08	0	79	0	9912
4870.01	0	115	0	9906
5557.4	0	102	0	9919
5697.54	0	113	0	9894
6573.36	0	107	0	9903
4435.15	0	114	0	9922
4817.16	0	120	0	9913
4608.2	0	114	0	9918
5294.77	0	99	0	9911
4505.67	0	95	0	9914
5217.46	0	105	0	9904
3675.4	0	114	0	9916
4623.08	0	110	0	9893
4706.13	0	93	0	9893
4858.2	0	99	0	9906
4588.5	0	126	0	9916
4783.82	0	107	0	9898
4591.46	0	99	0	9920
4677.27	0	109	0	9928
4651.57	0	110	0	9900
6079.58	0	106	0	9897
4517.99	0	124	0	9899
5557.17	0	104	0	9915
5233.71	0	112	0	9924
6859.71	0	100	0	9903
5289.2	0	124	0	9912
5163.8	0	124	0	9897
4762.97	0	108	0	9914
3800.07	0	110	0	9902
4873.16	0	104	0	9895
4409.01	0	104	0	9911
4322.13	0	112	0	9910
5641.72	0	101	0	9901
4735.7	0	116	0	9920
5607.87	0	112	0	9908
5037.85	0	106	0	9908
4653.83	0	115	0	9918
6029.28	0	124	0	9918
5613.11	0	112	0	9893
3831.1	0	121	0	9919
4168.42	0	93	0	9911
5147.08	0	108	0	9917
4119.21	0	102	0	9904
5340.06	0	114	0	9906
4603.13	0	123	0	9907
4352.89	0	109	0	9917
5443.67	0	127	0	9897
4552.67	0	110	0	9931
4950.65	0	116	0	9898
5493.96	0	104	0	9900
5881.85	0	102	0	9895
6695.01	0	122	0	9899
4734.13	0	102	0	9895
4880.51	0	99	0	9895
5186.41	0	102	0	9917
4558.29	0	104	0	9926
5247.26	0	105	0	9910
5238.9	0	118	0	9909
5390.3	0	117	0	9912
5306.14	0	119	0	9901
4551.6	0	129	0	9918
5374.3	0	114	0	9908
4038.96	0	101	0	9902
5215.86	0	113	0	9915
4720.63	0	107	0	9905
5927.84	0	117	0	9913
4975.18	0	97	0	9923
