10000	100	9900	0.00208333	1
0.025641	2.53846	47746.2	4.82284
1	0	0	0	0
65.6448	108.708	130.227	137.615	155.136	168.33	190.722	264.884	836.958	1010.33	1060.95	1164.69	1236.29	1304.07	0	0	0	0	
156.962	168.097	174.224	190.901	201.027	240.513	247.524	345.398	0	0	0	0	0	0	0	0	0	0	
70.1361	286.852	304.125	309.769	321.123	359.761	433.974	448.3	474.902	507.146	611.822	683.041	0	0	0	0	0	0	
50.3834	229.817	290.374	325.832	427.47	620.89	679.406	744.465	0	0	0	0	0	0	0	0	0	0	
362.671	435.46	494.71	745.031	760.695	776.555	810.182	825.53	1679.18	0	0	0	0	0	0	0	0	0	
115.262	202.607	216.995	238.845	242.934	256.102	259.882	416.902	434.252	0	0	0	0	0	0	0	0	0	
318.902	398.377	399.742	433.877	452.213	478.336	518.8	720.535	743.892	880.018	890.114	0	0	0	0	0	0	0	
199.354	456.096	469.18	472.383	520.021	592.048	1752.92	3018.27	4109.42	0	0	0	0	0	0	0	0	0	
177.975	186.098	195.661	470.83	479.499	1285.92	1504.11	1710.06	1790.12	1921.42	2004.74	2076.05	0	0	0	0	0	0	
69.7781	86.6026	130.244	152.039	680.744	778.498	800.856	931.015	0	0	0	0	0	0	0	0	0	0	
131.102	148.743	154.037	394.538	399.166	416.019	433.256	1177.14	1517.97	1582.84	0	0	0	0	0	0	0	0	
150.695	176.221	185.49	197.359	299.557	664.205	719.594	729.41	742.421	766.374	819.335	1454.07	1722.12	0	0	0	0	0	
114.503	122.012	126.062	143.838	160.751	194.97	237.742	1259.6	1383.04	1413.19	1883.22	1939.69	1967.67	2248.99	0	0	0	0	
182.144	198.21	222.115	283.588	293.62	364.037	1046.43	1148.9	1212.26	1296.79	2555.43	2581.95	2699.5	0	0	0	0	0	
136.413	167.958	263.891	269.51	327.406	893.787	1358.54	1810.8	1918.37	2232.51	2350.17	0	0	0	0	0	0	0	
149.891	157.789	171.757	200.657	603.709	748.542	780.61	1085.58	1109.93	1143	1543.42	2048.47	2208.28	0	0	0	0	0	
137.849	175.378	568.924	580.288	585.629	607.799	744.845	1010.43	1576.91	1808.98	1861.72	0	0	0	0	0	0	0	
380.773	396.127	399.633	443.382	457.09	479.531	1190.42	1280.69	1401.58	0	0	0	0	0	0	0	0	0	
324.003	326.564	333.249	361.641	367.912	474.655	486.007	515.362	2115.51	0	0	0	0	0	0	0	0	0	
41.4354	410.439	414.953	426.752	554.667	982.552	1135.99	1210.56	1243.05	1343.79	1431.89	1686.25	1711.31	4483.77	9256.77	0	0	0	
274.849	292.3	313.029	346.128	353.689	360.038	393.8	433.685	1101.02	0	0	0	0	0	0	0	0	0	
281.389	643.172	671.242	779.791	831.281	873.589	947.065	959.555	0	0	0	0	0	0	0	0	0	0	
63.614	91.5918	122.399	347.425	609.396	639.903	672.094	789.276	1066.68	1248.54	1574.38	2714.03	0	0	0	0	0	0	
226.151	230.922	456.916	460.357	778.21	821.112	845.956	956.336	1032.92	1041.21	1447.16	1507.33	1702.57	2996.3	3536.22	7389.74	8131.15	9011.69	
75.3075	79.864	105.668	472.22	945.941	972.467	1250.56	3157.72	0	0	0	0	0	0	0	0	0	0	
79.684	144.843	162.304	168.231	183.219	376.234	465.373	485.187	514.791	540.034	617.533	738.453	0	0	0	0	0	0	
92.6348	99.1241	107.611	943.783	956.434	991.786	1372.57	1466.54	2882.12	0	0	0	0	0	0	0	0	0	
161.512	166.286	172.722	180.124	218.528	261.41	318.849	340.227	463.846	526.649	0	0	0	0	0	0	0	0	
88.0445	108.892	154.848	203.758	345.023	468.153	606.34	621	0	0	0	0	0	0	0	0	0	0	
153.308	511.01	687.802	721.49	744.748	778.099	2314.45	2341.96	2358.05	0	0	0	0	0	0	0	0	0	
125.041	127.724	137.564	155.124	161.462	195.672	337.941	678.008	0	0	0	0	0	0	0	0	0	0	
160.71	169.841	227.312	384.254	436.262	445.873	461.473	502.198	690.34	830.608	858.927	911.657	948.86	1324.65	2422.78	7544.65	7954.8	8207.48	
220.55	624.282	853.88	873.483	875.441	1049.98	1295.46	1308.56	1356.79	0	0	0	0	0	0	0	0	0	
87.9047	259.714	264.612	314.846	357.28	559.755	2344.33	2361.32	2454.18	2660.72	3820.12	0	0	0	0	0	0	0	
183.192	308.329	311.687	333.368	340.949	504.396	598.783	647.32	665.948	0	0	0	0	0	0	0	0	0	
110.622	125.443	129.158	193.388	206.742	213.02	224.515	244.303	327.252	1310.61	1425.08	2663.55	2863.23	3309.32	3740.97	5113.55	0	0	
103.124	114.225	465.732	701.567	711.771	737.173	988.811	1002.8	1023.95	0	0	0	0	0	0	0	0	0	
48.0691	67.041	528.772	630.14	723.962	966.61	989.972	1033.54	1101.07	1377.81	1694.73	1809.71	1863.55	1949.69	1999.57	2192.57	2897.61	3246.69	
316.847	327.153	351.986	406.155	501.962	507.755	792.409	867.939	0	0	0	0	0	0	0	0	0	0	
146.918	161.453	213.104	219.899	767.85	1164.53	1177.25	1683.17	0	0	0	0	0	0	0	0	0	0	
145.951	157.146	363.175	414.176	439.332	455.842	517.054	554.029	899.308	2521.76	0	0	0	0	0	0	0	0	
241.728	314.959	336.023	372.627	440.297	457.767	525.399	584.509	598.846	821.943	0	0	0	0	0	0	0	0	
61.7457	80.2733	89.951	342.817	393.138	400.894	1050.25	1101.2	1401.15	1446.4	1491.74	0	0	0	0	0	0	0	
479.347	490.759	509.026	543.461	591.581	659.046	682.711	691.133	0	0	0	0	0	0	0	0	0	0	
21.7281	53.5824	117.566	131.21	150.158	621.066	655.776	710.044	824.086	2024.65	2076.79	2183.44	4412.44	0	0	0	0	0	
380.205	385.47	388.79	406.849	432.732	440.723	480.131	509.178	0	0	0	0	0	0	0	0	0	0	
218.241	235.464	554.731	556.345	578.974	590.056	606.273	738.425	761.084	0	0	0	0	0	0	0	0	0	
536.829	552.308	553.204	556.79	571.107	582.223	639.705	719.438	834.002	854.16	3016.24	0	0	0	0	0	0	0	
144.791	161.648	165.886	168.477	212.519	516.447	936.325	1038.44	0	0	0	0	0	0	0	0	0	0	
97.9972	218.396	230.709	247.079	259.435	300.59	356.505	386.176	396.087	617.373	676.28	1866.09	0	0	0	0	0	0	
84.4474	91.7033	221.199	784.605	940.341	959.97	975.279	1216.24	2623.94	2638.42	2665.49	2699.32	2785.61	4523.53	0	0	0	0	
128.623	134.676	141.74	152.68	174.897	376.869	1834.13	1853.15	1952.8	2024.02	2279.34	2641.44	2817.42	3076.05	0	0	0	0	
279.11	285.595	294.381	299.297	306.518	320.502	327.775	966.721	1001.78	2234.17	2364.89	2399.14	2647.62	4859.23	5104.84	5362.83	5515.47	5700.93	
117.719	137.402	183.052	267.625	283.898	314.504	438.343	526.724	588.725	667.619	804.467	965.852	1329.34	1544.2	2435.53	0	0	0	
170.991	175.893	189.328	251.974	259.996	601.954	631.342	645.83	724.171	6133.59	6652.77	6958.33	7064.32	7663.38	0	0	0	0	
99.101	143.714	185.382	196.03	208.194	316.122	327.221	355.148	379.227	459.502	608.052	1076.56	1490.87	1543.51	1599.91	9035.25	0	0	
109.181	192.374	195.45	299.601	357.931	365.983	800.926	924.911	0	0	0	0	0	0	0	0	0	0	
479.304	493.92	501.215	535.246	553.455	617.651	822.953	940.16	1017.16	1425.7	1617.55	1681.78	1748.02	0	0	0	0	0	
335.645	371.071	380.738	386.077	396.825	471.507	574.482	680.766	694.075	0	0	0	0	0	0	0	0	0	
309.061	523.648	602.266	665.013	681.559	873.939	930.601	1024.14	1135.37	1367.17	1982.55	2111.13	2361.65	0	0	0	0	0	
298.839	393.923	412.025	414.744	434.361	453.663	563.477	615.355	744.399	761.518	925.951	1375.99	1576.77	0	0	0	0	0	
138.159	154.119	156.809	697.047	763.158	767.208	1175.2	1471.56	1886.52	0	0	0	0	0	0	0	0	0	
65.9178	70.0596	100.778	123.578	190.004	198.595	219.825	232.32	340.079	408.417	443.456	597.263	2627.9	0	0	0	0	0	
166.879	171.298	172.544	178.183	207.916	730.443	736.04	777.456	832.778	996.574	1253.74	0	0	0	0	0	0	0	
50.3559	53.5007	61.6758	84.8144	106.768	119.258	261.572	294.78	303.952	584.165	726.505	752.063	0	0	0	0	0	0	
354.863	373.055	379.201	512.614	563.695	1069.69	1139.42	1244.46	1308.07	0	0	0	0	0	0	0	0	0	
166.753	193.743	233.492	781.157	799.042	815.273	1129.45	1146.84	1234.27	1309.25	1788.13	1876.5	2052.52	0	0	0	0	0	
347.589	380.958	430.305	482.978	615.286	2143	2167.57	2239.98	0	0	0	0	0	0	0	0	0	0	
166.782	256.846	298.251	320.987	324.824	672.363	726.357	775.043	808.315	1051.4	1796.55	0	0	0	0	0	0	0	
76.3568	109.23	113.308	542.468	611.878	626.789	706.717	723.294	853.109	1178.6	0	0	0	0	0	0	0	0	
213.757	393.571	414.251	429.422	436.802	549.323	557.311	1229.34	1268.57	1330.87	1439.95	0	0	0	0	0	0	0	
824.135	1077.45	1079.11	1101.5	1117.97	1132.12	1140.55	2190.57	2264.41	0	0	0	0	0	0	0	0	0	
141.179	227.134	247.149	301.544	318.516	329.844	472.909	536.18	1370.85	1653.64	2229.13	3374.76	3712.01	0	0	0	0	0	
217.858	537.643	606.06	640.748	659.193	799.919	1169.26	1199.63	0	0	0	0	0	0	0	0	0	0	
179.584	190.031	207.689	296.438	533.572	548.248	571.543	604.312	691.262	705.592	831.938	0	0	0	0	0	0	0	
214.376	260.617	274.915	484.352	514.223	538.906	543.838	1307.13	1397.68	1570.43	3665.42	4635.54	4850.31	5579.47	0	0	0	0	
42.2347	49.6856	60.5125	359.495	475.04	922.315	945.75	1168.45	2150.69	2338.98	3453.17	3504.86	0	0	0	0	0	0	
175.029	181.503	185.547	203.265	224.598	314.056	322.004	354.916	538.038	0	0	0	0	0	0	0	0	0	
96.2281	114.172	125.552	149.884	155.473	227.592	363.631	392.258	461.649	728.671	759.585	0	0	0	0	0	0	0	
110.197	182.15	203.821	260.72	614.237	627.675	670.556	716.445	886.576	982.356	1074.23	1108.95	2631.32	2896.8	3502.15	4691.52	5022.21	5441.88	
455.139	528.798	532.787	728.994	777.404	791.315	862.849	1230.59	1283.14	1704.78	1937.34	2499.74	3891.67	3969.83	0	0	0	0	
158.48	163.521	165.436	192.658	197.89	246.688	272.873	980.004	1046.53	1308.12	1476.7	1502.67	12794.9	0	0	0	0	0	
189.056	202.991	225.48	555.343	561.663	601.903	2044.96	2108.27	2131.59	0	0	0	0	0	0	0	0	0	
231.941	407.22	424.35	472.87	519.537	628.713	634.74	679.674	764.347	1000.09	0	0	0	0	0	0	0	0	
119.955	174.509	196.47	261.063	298.228	629.409	767.418	844.174	0	0	0	0	0	0	0	0	0	0	
156.91	165.676	309.179	327.677	336.9	343.433	373.556	1490.09	1516.96	0	0	0	0	0	0	0	0	0	
269.375	299.511	301.878	312.505	320.418	376.286	424.098	1195.67	1757.18	1863.4	3484.53	4930.71	4955.26	5042.56	0	0	0	0	
213.19	241.775	396.585	411.686	848.684	917.461	1096.02	1458.72	1577.59	1822.56	1889.45	3648.59	3741.58	3886.96	3966.59	4414.62	0	0	
299.483	325.22	1002.46	1031.01	1354.94	1728.2	1749.43	2026.05	0	0	0	0	0	0	0	0	0	0	
236.185	247.866	264.443	647.882	853.203	951.733	961.923	1160.65	1176.61	1780.38	1846.49	0	0	0	0	0	0	0	
101.706	265.588	275.408	283.298	406.882	432.16	465.01	644.663	703.404	2066.65	2266.41	2322.54	2386.5	3086.88	3147.24	3379.19	5361.02	5688.85	
114.46	168.826	178.83	200.605	352.455	383.402	391.964	430.48	467.158	491.909	1141.77	1239.43	1273.12	1668.93	3147.92	4008.69	0	0	
334.537	380.201	382.057	405.804	420.303	435.075	695.385	731.303	1107.18	1182.3	1278.72	3026.81	3085.32	3148.84	3280.15	3686.39	0	0	
99.6403	120.442	145.849	181.082	384.705	398.56	417.944	512.935	755.274	890.655	989.461	1951.06	2154.91	0	0	0	0	0	
373.832	410.336	562.299	571.41	609.848	807.356	1429.94	1722.29	2743.62	0	0	0	0	0	0	0	0	0	
549.479	588.16	699.974	735.934	766.568	1502.59	1720.7	1832.73	1859.61	1906.47	1986.26	2055.19	2748.58	2967.91	3488.05	3574.4	6376.59	7047.17	
305.823	316.763	322.338	367.182	375.724	385.844	869.839	932.283	1050.16	1123.44	1216.93	1263.03	1308.64	2700.08	3888.54	6541.13	6650.64	7521.56	
505.774	539.275	609.521	616.626	645.817	682.278	1702.99	1904.02	2878.71	0	0	0	0	0	0	0	0	0	
282.907	295.04	303.829	951.993	974.23	1057.53	1337.33	1523.49	1717.89	1943.96	0	0	0	0	0	0	0	0	
33.6126	34.9631	69.3027	530.736	538.452	570.868	1355.02	1513.49	1972.25	2429.61	2570.4	2675.19	0	0	0	0	0	0	
85.4013	111.757	193.491	363.903	764.446	776.128	854.592	1019.94	0	0	0	0	0	0	0	0	0	0	
176.794	210.29	237.262	250.373	476.788	483.529	588.75	611.238	717.101	0	0	0	0	0	0	0	0	0	
296.295	302.459	328.782	360.17	413.501	439.151	653.578	1440.67	1464.95	1804.57	1957.86	2010.24	2239.04	3677.71	3736.42	3980.07	0	0	
213.235	331.672	335.36	417.869	425.435	496.686	551.37	982.027	1126.63	1237.09	1475.46	0	0	0	0	0	0	0	
102.393	136.098	293.742	302.111	361.208	391.352	397.496	457.923	517.473	0	0	0	0	0	0	0	0	0	
101.188	104.958	107.247	124.003	141.126	1913.99	2111.29	2259.99	2273.24	2354.74	2814.83	0	0	0	0	0	0	0	
140.344	157.024	698.938	711.364	713.649	744.907	752.297	946.27	0	0	0	0	0	0	0	0	0	0	
126.332	130.638	133.329	415.763	426.038	441.555	2343.24	2468.56	2643.96	0	0	0	0	0	0	0	0	0	
243.879	271.401	631.475	756.417	777.307	838.407	1738.19	1840.49	0	0	0	0	0	0	0	0	0	0	
171.777	184.922	211.064	227.86	254.793	280.763	480.216	778.536	1101.29	1892.61	1960.18	0	0	0	0	0	0	0	
238.618	243.168	289.789	305.858	1874.8	2110.2	2158.19	2190.43	0	0	0	0	0	0	0	0	0	0	
184.925	200.853	205.056	219.468	223.388	631.524	705.8	1136.82	1462.04	1701.05	1723.19	1870.81	2168.1	2273.91	0	0	0	0	
83.6663	85.2599	101.177	319.972	461.44	685.549	700.062	754.798	785.971	1261.27	0	0	0	0	0	0	0	0	
199.87	216.055	225.411	236.767	243.537	285.271	302.242	311.692	335.269	510.914	599.011	863.592	927.465	1114.06	1192.08	1481.54	0	0	
61.2316	82.9408	193.247	201.854	261.429	283.871	475.935	544.941	747.953	3168.61	3199.36	0	0	0	0	0	0	0	
362.486	376.593	394.597	402.929	616.55	1048.21	1195.53	1222.37	1228.53	1815.83	1933.54	2172.09	0	0	0	0	0	0	
104.079	135.286	142.236	147.923	193.598	285.153	309.317	396.686	793.641	0	0	0	0	0	0	0	0	0	
63.0785	67.6644	86.1155	97.2654	115.913	127.455	132.868	203.736	0	0	0	0	0	0	0	0	0	0	
88.1807	91.1403	115.851	153.142	550.122	565.651	587.928	595.101	1080.4	1147.7	1174.39	1227.91	0	0	0	0	0	0	
112.512	119.948	597.304	610.958	762.977	776.745	792.775	804.685	0	0	0	0	0	0	0	0	0	0	
251.231	317.276	322.3	346.91	398.841	409.773	449.654	482.009	505.777	562.173	691.134	842.081	927.993	2575.85	2644.09	3116.14	3447.55	5051.57	
103.65	117.003	225.161	233.772	238.754	259.45	280.432	326.325	729.487	785.596	972.61	2393.98	2869.98	0	0	0	0	0	
139.649	154.944	181.162	187.545	215.216	309.263	344.231	350.832	391.676	0	0	0	0	0	0	0	0	0	
181.306	192.095	238.083	260.028	278.519	316.734	464.685	1093.96	2464.55	3710.11	0	0	0	0	0	0	0	0	
315.737	358.096	400.181	408.905	476.23	643.816	656.683	757.65	2405.81	2439.32	2685.2	2712.41	2747.07	2804.47	2891.12	9133.09	9578.03	9907.62	
274.661	289.296	302.76	314.916	324.458	342.421	379.32	573.648	0	0	0	0	0	0	0	0	0	0	
522.823	532.064	723.336	751.053	786.476	1068.7	1081.36	1102.44	1184.89	1227.32	1317.81	1595.65	1622.06	3030.54	3778.45	5766.31	6101.2	0	
88.8357	98.7857	123.853	146.133	187.805	208.873	239.437	293.088	334.583	0	0	0	0	0	0	0	0	0	
439.073	464.001	469.994	503.478	748.836	786.407	813.047	822.904	1114.61	1132	1339.63	1460.75	1661.49	1975.87	2583.97	11090	11460.8	12237.4	
340.045	363.278	397.46	408.339	415.849	451.877	691.765	1031.05	0	0	0	0	0	0	0	0	0	0	
190.025	254.211	279.386	320.05	345.4	421.643	550.522	754.606	856.068	893.645	1278.75	0	0	0	0	0	0	0	
301.423	353.387	355.945	424.73	452.942	498.244	527.03	539.5	637.215	821.634	0	0	0	0	0	0	0	0	
556.89	566.095	568.545	574.326	578.217	607.747	829.329	839.177	1052.27	1080.09	1229.15	0	0	0	0	0	0	0	
43.1742	51.1593	58.6081	65.4226	127.158	188.093	240.382	396.697	484.711	0	0	0	0	0	0	0	0	0	
373.366	554.608	566.135	579.347	680.499	697.604	752.42	803.51	1742.04	2828.94	0	0	0	0	0	0	0	0	
148.546	152.357	408.291	422.605	428.719	440.225	1409.56	1585.19	0	0	0	0	0	0	0	0	0	0	
77.0345	240.91	243.495	256.386	293.887	347.121	497.604	590.157	614.005	951.807	1060.26	1382.16	1458.59	1815.01	3401.91	3551.39	4000.82	12415.5	
325.042	331.175	345.162	468.71	492.904	510.291	545.307	779.842	0	0	0	0	0	0	0	0	0	0	
174.946	209.458	277.734	300.41	341.125	375.853	388.077	401.098	1498.88	1542.74	1586.92	1612.13	0	0	0	0	0	0	
622.921	702.413	706.057	906.459	2040.46	2091.39	2446.58	2524.81	3506.41	3586.93	3637.41	0	0	0	0	0	0	0	
95.0523	106.479	159.344	262.085	306.184	346.303	471.915	3052.6	3081.46	3243.25	3557.21	0	0	0	0	0	0	0	
142.783	163.686	222.314	230.777	238.813	328.193	443.78	637.372	1381.32	1397.07	1536.5	5368.89	5430.11	5470.29	7417.38	7988.9	8388.67	8912.99	
137.415	250.903	252.487	289.226	818.877	870.717	907.739	1266.3	1295.55	0	0	0	0	0	0	0	0	0	
106.754	114.531	118.438	179.198	247.171	375.461	406.932	415.379	1034.72	1200.67	1237.13	1561.61	0	0	0	0	0	0	
130.338	162.711	184.021	229.632	370.046	400.699	459.407	585.396	0	0	0	0	0	0	0	0	0	0	
162.053	165.563	169.236	200.244	241.011	249.088	442.48	1805.48	0	0	0	0	0	0	0	0	0	0	
134.275	163.252	331.067	332.877	361.687	373.708	403.368	447.3	629.112	2038.6	0	0	0	0	0	0	0	0	
133.67	225.319	237.448	291.053	334.697	456.509	475.024	531.351	794.41	919.316	2352.4	3222.3	3281.82	20080.6	20399.6	26336.5	35197	0	
108.142	161.709	168.616	181.963	232.944	242.185	1418.81	1615.72	1624.24	1823.12	2221.39	2398.98	0	0	0	0	0	0	
98.5629	116.063	120.017	131.927	137.041	186.392	201.089	299.972	322.486	816.312	1408.69	1570.98	1905.94	0	0	0	0	0	
130.584	312.831	339.992	345.675	545.745	571.669	611.307	650.358	683.352	1352.83	1406.26	1480.16	2187.75	2404.51	3882.87	4721.76	5001.67	5223.29	
146.947	261.466	279.601	498.215	602.05	653.76	671.423	701.453	752.96	841.677	955.301	1012.79	1040.72	1167.31	1235.57	1998.6	3325.27	3846.2	
319.67	556.677	566.249	691.3	700.85	779.829	821.789	2415.5	3090.67	0	0	0	0	0	0	0	0	0	
211.729	230.009	242.407	311.283	617.094	798.523	845.66	897.949	914.191	0	0	0	0	0	0	0	0	0	
257.83	265.974	287.164	1013.58	1048.44	1061.09	1076.98	1120.93	1140.3	1287.67	1304.61	1474.25	1625.39	0	0	0	0	0	
98.3984	104.613	199.217	211.377	216.308	242.041	263.724	417.248	0	0	0	0	0	0	0	0	0	0	
477.458	1059.04	1233.71	1240.73	1254.49	1384.5	1490.98	1612.17	1749.96	2561.08	0	0	0	0	0	0	0	0	
237.659	282.544	491.59	500.156	632.982	704.564	1437.9	1568.75	1640.09	2395.47	3185.85	3658.68	5575.88	6414.43	6680.54	18812.5	0	0	
264.421	298.843	322.434	331.258	350.708	360.772	412.535	528.374	581.378	600.585	1403.82	1657.57	2881.04	3131.97	3649.2	3800.68	4791.4	0	
54.28	189.607	334.298	352.37	469.314	972.682	1108.51	1160.61	1271.47	1293.76	1603.27	1827.45	1925.05	0	0	0	0	0	
94.2001	133.415	157.147	174.026	326.145	379.414	497.816	534.244	685.536	698.45	714.062	750.28	1214.74	1949.64	3058.73	3236.21	0	0	
370.151	397.222	429.795	717.007	739.273	787.602	804.49	898.644	981.12	0	0	0	0	0	0	0	0	0	
110.163	114.76	117.787	143.122	549.505	1038.44	1078.24	1137.75	1169.2	1378.19	1387.91	1584.46	1653.54	9812.9	10676.5	0	0	0	
94.4168	97.5231	122.902	158.281	250.535	657.793	2068.87	2921.86	3026.4	3394.23	3404.35	3513.76	4590.88	4700.09	5033.67	6925.96	8919.93	9350.69	
51.0706	168.108	232.933	247.5	267.601	276.491	285.242	292.044	319.533	361.793	0	0	0	0	0	0	0	0	
34.9297	96.3065	108.183	195.409	226.846	466.063	683.488	747.89	762.559	793.624	1332.28	2207.04	2248.73	2301.66	0	0	0	0	
241.14	245.41	262.323	344.659	468.953	478.394	539.481	875.791	918.394	1533.02	1605.2	2850.13	2978.79	3375.37	4195.77	0	0	0	
349.239	363.503	409.026	579.816	592.384	612.06	647.703	749.947	995.227	1061.88	1148.19	2763.62	0	0	0	0	0	0	
437.059	453.311	465.806	476.995	506.961	1081.71	1221.65	2011.36	2084.74	2155.7	2294.3	2578.89	0	0	0	0	0	0	
76.6065	298.675	300.8	313.968	380.159	396.576	585.943	628.126	650.056	0	0	0	0	0	0	0	0	0	
84.9017	193.919	203.595	248.153	260.558	834.64	874.494	897.777	929.103	957.023	1340.32	1398.83	6035.36	6104.65	0	0	0	0	
111.813	145.273	146.657	164.61	251.513	272.935	367.36	383.948	547.447	1045.1	5814.45	5879.71	6620.79	0	0	0	0	0	
258.693	300.907	306.049	310.919	641.696	654.774	671.484	1144.09	0	0	0	0	0	0	0	0	0	0	
335.716	343.098	344.332	386.813	396.432	407.486	422.396	877.961	908.931	974.442	1510.53	1527.94	2351.18	2697.93	0	0	0	0	
209.038	216.788	312.223	727.131	760.487	978.355	1017.37	1059.01	0	0	0	0	0	0	0	0	0	0	
125.259	130.788	134.206	146.466	458.363	552.64	571.725	830.668	876.881	1367.65	0	0	0	0	0	0	0	0	
