10000	100	9900	0.00208333	1
0.025641	2.53846	47746.2	4.82284
1	0	0	0	1.45
52.4363	54.5838	60.1457	64.193	72.0862	76.6167	81.046	85.0579	89.4455	96.604	102.983	109.203	115.71	123.859	127.915	135.38	140.493	145.905	154.626	161.479	167.572	175.541	182.956	191.086	199.444	207.318	216.039	228.031	243.872	267.722	451.047	
62.6065	66.6081	81.1986	83.7127	89.6478	92.7571	101.301	104.705	117.582	126.406	131.114	138.559	143.971	149.383	153.459	158.807	164.074	171.373	177.335	184.899	191.844	199.543	206.315	213.16	220.715	229.752	239.462	250.844	266.756	288.972	483.456	
85.4194	90.9401	106.394	110.756	115.633	122.124	129.182	134.848	141.107	146.113	153.577	157.788	163.563	167.982	174.473	183.038	190.65	198.299	203.751	211.058	217.693	223.821	231.644	239.853	248.125	257.126	266.013	276.797	291.764	314.651	496.753	
82.8813	96.4117	102.582	106.379	110	117.825	122.68	145.851	151.317	156.306	165.786	175.016	181.992	185.954	192.563	201.946	208.346	214.795	220.937	226.203	234.084	241.151	249.418	257.009	264.568	273.714	283.217	293.954	309.631	333.664	532.054	
86.2262	101.405	117.891	137.01	140.921	149.91	157.169	163.109	173.823	177.823	184.797	191.445	197.229	204.708	210.828	217.995	226.194	232.301	240.45	249.834	256.73	263.961	271.722	280.316	288.216	296.934	307.17	318.539	333.19	356.46	530.701	
46.3859	50.1609	53.6462	54.9313	68.2119	75.1931	81.818	84.9188	89.687	96.8621	104.005	108.157	114.813	121.839	128.223	134.951	142.105	149.764	155.991	161.654	169.232	176.366	183.215	191.418	199.482	207.695	216.463	227.106	242.304	265.102	476.981	
76.9467	88.0761	88.9049	96.8918	103.9	108.43	114.422	119.962	124.249	127.908	134.694	141.167	145.01	150.47	160.065	168.48	175.401	180.009	185.933	191.547	198.96	205.727	213.229	220.82	228.378	236.593	246.74	257.978	272.237	294.185	491.719	
45.3569	48.3977	55.5241	62.3148	68.4387	76.1688	88.0884	90.696	93.8196	98.9633	102.76	107.793	114.981	119.339	123.86	131.252	138.641	145.08	152.853	158.924	166.232	173.201	181.448	190.184	198.678	207.29	216.932	228.15	243.32	264.388	437.157	
39.8103	45.4774	50.9321	53.6048	60.0561	69.6681	77.2785	81.177	89.6991	94.614	98.3422	104.105	108.675	116.17	120.607	125.18	130.997	136.79	142.736	149.076	156.432	162.212	169.724	177.753	185.891	194.975	204.688	216.765	231.62	253.534	442.703	
41.5284	48.8839	51.833	54.7916	57.8023	85.5852	96.1651	100.511	107.929	112.597	115.064	120.365	126.142	131.273	136.705	143.252	147.809	154.02	162.553	169.878	176.358	182.749	190.439	198.052	205.911	215.506	225.139	236.281	252.379	275.058	459.811	
48.4302	55.5467	70.9391	74.8615	79.6918	94.269	100.266	102.515	107.918	111.827	117.154	123.791	130.412	136.288	141.162	146.236	154.128	161.314	166.871	172.733	179.803	187.103	195.274	202.888	210.489	219.402	228.695	240.963	255.497	279.276	461.901	
70.1566	101.2	106.628	112.912	114.649	118.33	139.61	143.764	152.761	159.46	162.072	168.885	174.073	178.301	187.26	194.194	200.408	205.286	211.618	218.109	224.529	232.981	239.503	246.943	254.311	263.492	273.311	284.683	299.679	322.697	539.231	
25.3442	59.1427	60.7479	63.5086	68.1756	83.0385	86.0075	92.8063	97.2284	105.036	109.449	114.241	121.372	127.748	136.746	143.047	149.2	155.514	162.39	167.933	173.977	182.295	190.244	198.316	206.587	215.107	224.538	238.585	253.435	275.073	487.347	
73.3469	77.1497	78.3336	102.859	115.055	116.79	120.991	123.177	131.982	139.305	148.874	156.191	161.914	169.096	173.633	180.427	186.125	192.989	199.322	206.01	212.89	219.442	226.555	234.735	242.5	251.793	261.483	272.811	289.82	312.108	478.848	
62.0939	70.5219	71.3272	78.0568	82.3662	92.2494	106.627	112.621	118.865	127.431	135.1	142.674	149.975	156.375	163.112	167.855	175.069	181.094	189.496	195.964	202.949	210.636	217.149	224.417	232.25	241.005	251.152	261.417	276.285	298.085	592.096	
102.092	106.468	132.406	140.658	145.105	148.813	153.793	163.399	167.3	172.235	177.908	183.359	187.78	193.286	199.377	206.045	213.257	220.657	228.035	235.396	242.846	249.909	256.512	265.168	273.961	282.3	293.064	304.633	318.619	341.166	539.615	
24.323	55.2613	60.1472	63.5527	66.1596	77.9199	82.8422	85.9688	90.1532	99.3994	105.971	110.735	120.342	126.157	135.463	139.459	146.343	153.15	158.708	166.095	173.05	180.856	188.459	196.029	204.004	212.656	223.035	235.22	250.072	271.667	453.736	
123.43	125.28	141.125	145.055	149.999	151.878	155.176	161.248	163.651	169.119	172.358	177.247	188.54	192.495	200.244	203.911	210.333	216.602	222.764	228.881	234.707	241.424	249.336	256.607	264.613	273.612	283.671	296.06	310.833	334.866	508.566	
61.6146	68.8235	70.3929	79.6183	82.2639	88.7471	92.9089	96.0483	103.547	115.096	121.023	128.387	135.18	141.58	147.673	153.101	161.317	167.926	174.753	181.462	188.78	196.074	203.345	210.502	218.272	226.938	237.03	248.899	263.465	287.389	474.225	
18.5507	31.5366	39.8562	44.6993	47.6286	50.2999	53.8575	56.6023	67.3126	71.3956	77.1247	81.9555	87.7022	94.6252	100.041	104.054	109.024	116.14	124.417	131.039	137.56	144.857	151.5	159.431	168.785	177.76	188.206	199.606	213.525	236.095	478.045	
38.6417	40.8867	45.8236	63.7766	72.6192	78.0545	89.0362	92.7578	97.6732	105.998	109.96	114.762	121.183	127.34	131.508	139.46	146.626	154.772	162.052	167.975	174.782	181.377	189.136	196.25	204.236	212.412	221.979	233.115	248.406	269.904	443.275	
72.3856	90.2129	118.503	127.978	131.671	144.425	146.663	152.255	160.596	163.689	170.577	174.293	181.199	186.265	192.53	199.735	206.95	212.115	217.495	225.557	232.854	239.233	245.847	253.602	261.767	270.525	280.714	291.462	305.35	327.976	510.542	
