10000	100	9900	0.00208333	1
0.025641	2.53846	47746.2	4.82284
1	0	0	0	1.85
42.232	53.67	63.5799	65.1229	66.671	75.276	79.7561	82.7036	89.641	94.3825	100.276	105.587	110.46	115.004	122.585	128.338	133.109	138.302	142.747	148.962	154.788	159.85	167.295	173.522	179.589	186.989	194.56	203.898	215.765	233.133	373.659	
32.0888	34.0033	38.1812	46.0711	54.1203	61.0558	62.5792	66.7717	70.3878	75.1531	82.8618	89.3063	94.3641	99.2756	103.842	108.844	113.402	117.187	122.223	127.027	132.041	137.258	142.598	148.512	155.432	161.871	169.387	178.278	189.77	207.346	350.027	
55.6265	62.0765	63.2226	70.3547	75.1313	79.3512	85.1148	90.0448	94.8694	97.8643	101.989	106.778	111.561	114.606	120.219	124.672	130.474	136.022	140.521	145.628	150.732	156.77	161.971	167.477	174.153	182.061	189.357	198.934	210.423	228.523	417.516	
77.4784	80.5328	82.3829	84.095	87.7418	92.5002	94.6933	99.8711	102.958	105.768	109.699	114.763	120.298	125.029	128.204	134.327	138.59	143.981	149.631	155.663	160.825	165.993	171.632	177.636	184.107	191.326	199.368	208.339	220.47	237.879	382.164	
24.9823	49.8917	52.3011	62.1056	64.0391	66.9589	77.6564	79.6118	94.8333	99.1756	103.707	111.91	116.446	120.646	125.021	131.282	137.77	143.728	149.46	156.246	160.705	166.051	172.889	178.767	184.624	191.33	199.534	208.962	220.699	238.02	415.603	
37.4733	38.8793	46.642	48.9905	51.7218	55.9553	60.5079	63.3712	74.5225	79.9613	83.7476	89.5235	95.4185	100.583	104.952	110.232	113.981	118.385	124.115	128.406	133.207	138.837	144.539	150.006	156.059	163.091	170.68	179.131	190.421	206.66	358.201	
60.6601	61.8819	63.3613	65.2698	75.631	78.4748	83.9909	90.793	97.2861	99.9267	103.843	108.982	112.719	116.582	120.599	125.276	130.655	135.597	141.016	145.865	151.925	157.218	162.211	167.402	173.371	180.483	188.177	197.101	209.098	226.655	367.596	
43.893	44.7634	46.4385	52.8845	61.1838	66.182	72.7806	79.5041	85.7174	88.6878	92.7248	97.0197	102.412	107.194	110.831	115.685	120.146	124.886	131.443	136.251	140.964	146.115	152.376	158.039	163.868	170.721	178.849	187.482	199.395	216.869	360.886	
79.6011	87.1007	91.7694	106.023	108.447	112.514	117.99	122.728	127.433	132.956	138.68	143.334	149.094	156.574	163.546	172.028	177.004	182.183	187.551	193.894	199.92	204.329	210.138	215.713	221.714	229.421	236.653	245.37	256.582	273.891	424.291	
23.7968	28.4523	32.8557	34.7084	36.582	41.4273	47.8909	52.1062	58.6209	64.571	70.225	74.1064	79.1808	83.4379	88.9439	94.9719	98.6831	104.76	109.948	115.594	121.236	127.336	132.623	138.74	144.851	151.59	159.632	168.535	180.027	198.729	399.45	
33.4244	36.2832	37.0982	41.5244	47.0872	48.9715	57.184	60.6773	63.3073	66.8239	72.2563	77.7172	82.4681	87.5148	92.4915	96.953	101.991	106.022	110.789	117.283	122.798	128.828	135.071	140.747	146.971	153.899	161.493	170.22	182.099	200.186	373.237	
39.7802	49.5262	52.2691	63.219	68.5207	74.448	77.6471	88.5243	91.9272	95.1221	100.284	104.618	109.855	114.829	119.599	123.105	128.111	133.654	139.103	144.373	150.427	156.19	162.208	168.363	174.405	181.199	188.228	197.106	208.787	227.163	355.475	
46.027	54.5899	56.3322	62.4519	66.9209	70.3716	73.2633	78.2086	82.7174	89.2147	93.9958	99.2871	103.747	108.928	114.141	118.085	123.582	128.453	134.233	140.103	145.768	151.166	156.867	162.4	168.75	175.802	183.092	191.933	204.167	221.414	341.066	
67.2167	69.292	74.7781	79.1931	85.3343	93.9396	102.046	107.64	110.806	118.203	124.804	130.737	137.706	142.949	147.296	152.635	157.298	161.805	166.859	172.314	177.059	182.639	188.287	194.15	200.264	207.608	215.336	224.625	236.848	255.665	386.511	
35.0362	37.4857	38.8502	45.9723	49.0832	54.0719	65.8292	71.9016	77.253	82.0363	85.7667	90.3709	95.7813	99.7253	105.125	111.812	117.434	120.811	125.939	130.348	135.734	142.798	147.901	154.083	159.865	165.954	174.024	183.219	194.358	212.138	368.478	
63.4059	66.5802	69.0775	74.1376	76.9867	79.553	82.8037	86.0638	87.7229	93.6864	100.123	104.595	107.792	111.626	116.448	121.344	127.39	131.655	136.233	141.42	147.029	152.509	158.112	164.937	171.141	178.669	186.848	195.502	207.163	225.289	382.154	
111.205	116.962	117.822	124.573	132.929	135.311	138.948	146.199	150.213	154.297	157.782	162.031	167.373	172.867	178.161	184.132	190.173	195.725	200.976	206.797	211.633	218.395	226.139	231.635	237.913	245.073	252.837	262.312	274.804	292.597	442.622	
13.5608	17.6429	23.4949	28.2921	36.827	42.4872	51.1226	53.6785	56.4713	59.7987	63.9235	68.5775	73.0598	77.9324	82.3678	88.3999	94.866	100.146	105.454	110.374	116.119	121.758	126.694	132.586	139.049	146.277	154.543	163.738	175.293	192.316	331.497	
116.022	128.868	135.91	153.233	156.607	159.257	166.531	172.812	178.271	180.588	185.361	193.16	197.191	202.7	208.72	214.008	218.527	223.982	229.295	234.972	240.27	245.785	251.911	257.501	263.974	271.028	279.047	288.737	299.923	318.687	477.525	
30.5567	31.187	35.4997	42.6975	45.8003	48.6003	53.2266	61.3403	67.4638	72.3195	76.1263	81.3715	85.2738	93.0609	97.4265	103.406	109.288	114.773	118.97	125.217	129.898	135.413	141.182	146.664	152.646	159.421	167.138	176.377	187.822	205.777	355.179	
48.5819	49.7548	51.5448	66.4823	72.2471	79.0672	80.0122	84.2387	87.5185	97.5214	100.586	104.973	111.173	114.863	120.455	124.403	130.509	136.052	141.466	146.51	152.606	157.9	163.66	170.175	176.261	183.146	190.408	199.545	210.942	228.488	365.757	
