10000	100	9900	0.00208333	1
0.025641	2.53846	47746.2	4.82284
1	0	0	0	0.55
113.585	239.524	245.439	247.363	250.101	258.104	265.034	279.741	295.207	305.543	325.864	344.01	354.567	368.64	395.271	414.14	432.258	450.791	468.643	481.523	499.943	516.48	534.92	556.353	576.859	605.535	630.16	663.052	699.919	753.312	1219.37	
66.6185	70.2719	92.4002	252.869	267.795	274.982	332.191	347.254	370.181	385.132	393.47	411.8	429.32	448.474	464.337	489.129	503.907	525.477	538.433	554.107	577.741	596.387	616.686	637.139	659.522	682.082	708.257	738.967	778.918	838.395	1355.86	
25.9554	52.2858	69.2539	83.5995	85.7952	93.0058	124.703	157.511	170.83	184.745	202.15	222.397	242.507	258.053	271.825	290.481	300.671	314.11	330.748	354.054	373.356	391.167	411.074	427.644	451.133	475.352	499.2	527.585	568.845	622.529	1034.25	
275.358	409.832	415.989	425.991	439.206	447.915	479.704	493.009	521.178	528.659	537.211	557.531	576.163	590.895	603.861	619.387	642.667	662.277	682.967	699.072	719.287	735.741	754.681	774.199	794.649	817.506	845.885	874.564	909.421	967.417	1495.89	
170.578	245.665	258.287	265.864	271.573	277.923	295.112	360.286	376.882	392.27	416.97	435.766	448.487	473.877	491.998	507.688	525.941	541.827	554.461	570.38	590.843	610.281	632.042	653.105	674.83	696.72	724.607	757.544	792.549	848.693	1326.37	
93.9935	110.189	234.599	240.838	301.756	321.138	343.038	357.121	377.013	387.985	402.238	419.632	449.232	458.056	477.693	489.477	504.662	520.425	536.716	552.405	568.777	583.412	603.973	622.067	640.519	665.354	690.727	721.815	759.74	821.902	1516.28	
105.983	110.183	113.804	128.002	147.557	158.071	220.274	238.431	286.027	310.268	323.861	337.173	359.144	377.133	390.066	414.042	424.845	441.804	458.51	475.657	494.482	518.971	541.756	562.553	582.614	603.57	632.298	661.494	703.968	760.199	1302.45	
144.049	155.389	185.216	192.086	220.327	242.62	277.751	302.531	309.786	316.078	344.543	366.245	390.435	401.607	417.051	434.156	449.62	464.853	485.395	503.773	520.66	546.998	565.668	588.031	612.083	634.382	660.312	690.244	729.435	787.19	1189.01	
140.547	147.244	157.17	168.8	185.386	193.353	211.952	229.164	236.96	261.153	301.567	312.855	321.05	331.87	353.279	374.127	388.354	401.976	419.226	436.504	453.293	468.763	488.895	509.713	530.442	554.402	578.857	607.866	648.873	713.016	1170.98	
58.315	61.871	69.8726	76.3117	95.5544	115.635	132.689	174.614	191.158	208.437	228.56	249.217	268.772	281.19	293.652	305.706	318.526	334.85	350.01	364.167	382.013	403.613	423.658	442.255	461.513	488.751	512.222	540.163	578.902	638.636	1162.5	
